barcode	filename	checksum	analysis_id	uploaded	modified
TCGA-EE-A2M6-10A-01D-A199-08	C828.TCGA-EE-A2M6-10A-01D-A199-08.3.bam	6a3fbc0853290c3aa8d3f9238a15b9a6	775ba391-bc46-4851-8c45-86edf629fa2a	9/22/13	9/22/13
TCGA-EE-A2M6-06A-12D-A197-08	C828.TCGA-EE-A2M6-06A-12D-A197-08.4.bam	bd60de09b51764864666a19fe013d84a	03f7ee36-bc42-4ee8-b0ba-4e789562409c	9/22/13	9/22/13
TCGA-EE-A2M7-10A-01D-A199-08	C828.TCGA-EE-A2M7-10A-01D-A199-08.3.bam	d8c93a231413a79d2c6d03364f29f188	d02ed0f8-1260-4f77-a92e-968e0e46665a	9/22/13	9/22/13
TCGA-EE-A2M7-06A-11D-A197-08	C828.TCGA-EE-A2M7-06A-11D-A197-08.3.bam	8c2b39a52789ce5b10c942861efdd0ef	d9fe9acd-a803-49cb-92df-76dffa504765	9/22/13	9/22/13
TCGA-EE-A2M8-10A-01D-A198-08	C828.TCGA-EE-A2M8-10A-01D-A198-08.2.bam	28a85c8807a62885d6d0d6aae1b6f978	d176b478-a5b5-4ccf-90b4-f1bf0078f5f3	9/22/13	9/22/13
TCGA-EE-A2M8-06A-12D-A196-08	C828.TCGA-EE-A2M8-06A-12D-A196-08.2.bam	53aea455d44dba3672d3bbcd8f777a86	17806d08-1cfd-404b-816f-f217980443ef	9/22/13	9/22/13
TCGA-EE-A2MC-10A-01D-A199-08	C828.TCGA-EE-A2MC-10A-01D-A199-08.3.bam	e6d3a8caaaacdef40f2774d65eb0ce28	cc486066-d665-42b8-99d1-68bebf998862	9/22/13	9/22/13
TCGA-EE-A2MC-06A-12D-A197-08	C828.TCGA-EE-A2MC-06A-12D-A197-08.3.bam	10aaeb58a5d5374d93b14f5adbf2de14	0e568ce9-feb0-46e8-ad60-758d9707198e	9/22/13	9/22/13
TCGA-EE-A2MD-10A-01D-A199-08	C828.TCGA-EE-A2MD-10A-01D-A199-08.2.bam	d09f1db738f5d08ab85cc5384d29619a	f3906302-218c-4a08-b038-9a43d1adb7dd	9/22/13	9/22/13
TCGA-EE-A2MD-06A-11D-A197-08	C828.TCGA-EE-A2MD-06A-11D-A197-08.2.bam	b4ed8b107fab41670ab9ae7bbfadf5da	2bddb230-40dc-4351-878a-782e9ebc3db9	9/22/13	9/22/13
TCGA-EE-A2ME-10A-01D-A199-08	C828.TCGA-EE-A2ME-10A-01D-A199-08.2.bam	64f1ab8ce2b81485b4c489c2428a062b	4b489b0c-0b72-4c4f-a9b8-e5d0fb9348cf	9/22/13	9/22/13
TCGA-EE-A2ME-06A-11D-A197-08	C828.TCGA-EE-A2ME-06A-11D-A197-08.2.bam	d10fec7d260cadc9c1ef65e6580d4636	8bb278c4-dcc0-4ad5-9502-551458cf1010	9/22/13	9/22/13
TCGA-EE-A2MF-10B-01D-A21A-08	C828.TCGA-EE-A2MF-10B-01D-A21A-08.2.bam	663d305cdf78de7a81f018fdf089fd58	0d108126-5c24-494f-a5c9-225a07117024	9/25/13	9/25/13
TCGA-EE-A2MF-06A-11D-A21A-08	C828.TCGA-EE-A2MF-06A-11D-A21A-08.2.bam	a687f8a1a20eb2fbd29f8ff9d570d800	9efad400-b303-4472-b36c-db6f1af2b3ca	9/22/13	9/22/13
TCGA-EE-A2MG-10A-01D-A199-08	C828.TCGA-EE-A2MG-10A-01D-A199-08.3.bam	6f8b439400e37c78f2dfed600138aa9f	c50c1056-b2f9-4f11-921c-92766c0cac65	9/22/13	9/22/13
TCGA-EE-A2MG-06A-11D-A197-08	C828.TCGA-EE-A2MG-06A-11D-A197-08.3.bam	568fc787fe2906912eca1a8665f17f52	20d634bb-dd3a-42c0-ae00-76e1012f9e93	9/22/13	9/22/13
TCGA-EE-A2MH-10A-01D-A199-08	C828.TCGA-EE-A2MH-10A-01D-A199-08.2.bam	d9bbd6b778287c8c4f880d86a7c496c1	b228a065-b664-4b9d-a942-a9cb7cb12b40	9/22/13	9/22/13
TCGA-EE-A2MH-06A-11D-A197-08	C828.TCGA-EE-A2MH-06A-11D-A197-08.2.bam	be0291856b0d4dc93cb1982681baee9c	4561a5ce-e7c2-4485-ad04-0fadd2fecb28	9/22/13	9/22/13
TCGA-EE-A2MI-10A-01D-A199-08	C828.TCGA-EE-A2MI-10A-01D-A199-08.2.bam	303dc1f69236cd0c42c04328e1797cdb	f97b60df-c9e4-4702-a713-7d5a8f252ec8	9/22/13	9/22/13
TCGA-EE-A2MI-06A-11D-A197-08	C828.TCGA-EE-A2MI-06A-11D-A197-08.2.bam	13c42478545950dc9365fa9b9363502f	cacde571-5bac-4279-ba8d-47ed3966e8c4	9/22/13	9/22/13
TCGA-EE-A2MJ-10A-01D-A199-08	C828.TCGA-EE-A2MJ-10A-01D-A199-08.2.bam	82db07ab2936f1d44fc7080b10bfd502	0e1387f6-a4b6-4e27-885f-8bb4fec5fdcc	9/22/13	9/22/13
TCGA-EE-A2MJ-06A-11D-A197-08	C828.TCGA-EE-A2MJ-06A-11D-A197-08.2.bam	c886a22b292ceb636788f2dda6798bf7	00812dd5-3dc2-4183-bcc0-eb9390fe4878	9/22/13	9/22/13
TCGA-EE-A2MK-10A-01D-A198-08	C828.TCGA-EE-A2MK-10A-01D-A198-08.3.bam	9988415419c03bc6644daac71072f61b	3991c127-dfd6-4db0-b499-40db19d36153	9/22/13	9/22/13
TCGA-EE-A2MK-06A-11D-A196-08	C828.TCGA-EE-A2MK-06A-11D-A196-08.3.bam	04b6c816f0d2b62bb6f2e4922318d590	c0d14da9-0d39-4e81-8b21-9ffba379bb32	9/22/13	9/22/13
TCGA-EE-A2ML-10A-01D-A199-08	C828.TCGA-EE-A2ML-10A-01D-A199-08.2.bam	de3e5a4df3eccd8ff562065e5424c1c6	70a7b1a7-3f5e-4e52-a84f-fcc22f28600e	9/22/13	9/22/13
TCGA-EE-A2ML-06A-11D-A197-08	C828.TCGA-EE-A2ML-06A-11D-A197-08.2.bam	f7fad19812d802783fecb9cec7012f95	1ddd4d41-ee0c-4d7f-be3e-b130a7f8b293	9/22/13	9/22/13
TCGA-EE-A2MM-10A-01D-A198-08	C828.TCGA-EE-A2MM-10A-01D-A198-08.3.bam	66f4a4f2310002e4bcade5884e26b2f9	5e6776e8-2e77-47c9-a2b9-d8c79e1b7bea	9/22/13	9/22/13
TCGA-EE-A2MM-06A-11D-A196-08	C828.TCGA-EE-A2MM-06A-11D-A196-08.3.bam	7dbbee8e019054458393d7616b71d92b	2431e76b-9bad-4ae8-8be5-05285c0b8595	9/22/13	9/22/13
TCGA-EE-A2MN-10A-01D-A199-08	C828.TCGA-EE-A2MN-10A-01D-A199-08.2.bam	fc3820d3f861eccd5e94f7c5ddddfbcb	6c5020cc-6b54-40bd-9ab9-67a23cacbad8	9/22/13	9/22/13
TCGA-EE-A2MN-06A-11D-A197-08	C828.TCGA-EE-A2MN-06A-11D-A197-08.2.bam	d299fdb0efa61f35478d161d0bfdd858	fa00f5a8-5f2a-4a35-9b72-851ec10c5dd5	9/22/13	9/22/13
TCGA-EE-A2MP-10A-01D-A199-08	C828.TCGA-EE-A2MP-10A-01D-A199-08.2.bam	2634dd411b34c208dfaf8a849e7ee161	21feef7b-05d1-4104-bd0b-44a5ccea5f0f	9/22/13	9/22/13
TCGA-EE-A2MP-06A-11D-A197-08	C828.TCGA-EE-A2MP-06A-11D-A197-08.2.bam	feef1795d639f27de0c10fe853cbbfd3	131bf1eb-d29f-4f95-ac02-177ed295e5ae	9/22/13	9/22/13
TCGA-EE-A2MQ-10A-01D-A199-08	C828.TCGA-EE-A2MQ-10A-01D-A199-08.2.bam	bdcd591091690bb26159d1bf8884f06c	7409ecea-7b69-43b6-b044-d2c781525668	9/22/13	9/22/13
TCGA-EE-A2MQ-06A-11D-A197-08	C828.TCGA-EE-A2MQ-06A-11D-A197-08.2.bam	44c8150e03a6f3df717637604e25bb2a	f920e172-fd11-47bb-8a88-c43593687703	9/22/13	9/22/13
TCGA-EE-A2MR-10A-01D-A198-08	C828.TCGA-EE-A2MR-10A-01D-A198-08.3.bam	0f069776588fcf349d07939199d334f9	c2d9c870-f384-4263-991d-7dc08498491a	9/22/13	9/22/13
TCGA-EE-A2MR-06A-11D-A196-08	C828.TCGA-EE-A2MR-06A-11D-A196-08.3.bam	1f00a0d588ac5e95317debf885721a57	52f7d604-833c-4fcb-b6d5-78bc18006ff6	9/22/13	9/22/13
TCGA-EE-A2MS-10A-01D-A199-08	C828.TCGA-EE-A2MS-10A-01D-A199-08.2.bam	35fba5ba40f3cabc271343ed5a7d28de	c3d3729c-e2ad-440a-b95b-913a0a71fc19	9/22/13	9/22/13
TCGA-EE-A2MS-06A-11D-A197-08	C828.TCGA-EE-A2MS-06A-11D-A197-08.2.bam	2fb0495b12710922c097f180c2a20177	87b507f1-225d-42b1-a03b-acf089dad531	9/22/13	9/22/13
TCGA-EE-A2MT-10A-01D-A199-08	C828.TCGA-EE-A2MT-10A-01D-A199-08.3.bam	9553ad367509f977b87ea85ba7a1ce78	e7e5aa38-fb16-4591-96c2-efe90f9c0118	9/22/13	9/22/13
TCGA-EE-A2MT-06A-11D-A197-08	C828.TCGA-EE-A2MT-06A-11D-A197-08.3.bam	4c85084adce89322f0c24d1dd63873ad	f2e280d9-20ca-44a3-b217-06bb0ab1f1b2	9/22/13	9/22/13
TCGA-EE-A2MU-10A-01D-A198-08	C828.TCGA-EE-A2MU-10A-01D-A198-08.2.bam	ac4bf8619a26ab2a69ac02e512c7fe92	213b56fb-9e18-40ab-a74f-7c18af2e4c9a	9/22/13	9/22/13
TCGA-EE-A2MU-06A-21D-A196-08	C828.TCGA-EE-A2MU-06A-21D-A196-08.2.bam	5398b35f6ca7a0cb5d2f3200e511c8e1	ecb4c552-429d-44a7-be68-b4f304efbcac	9/22/13	9/22/13
TCGA-EE-A3AA-10A-01D-A198-08	C828.TCGA-EE-A3AA-10A-01D-A198-08.3.bam	70609fc500b5f980c98eb1f57bf7c829	2825fb53-ac33-4aa1-8124-a4f9ef780bab	9/22/13	9/22/13
TCGA-EE-A3AA-06A-11D-A196-08	C828.TCGA-EE-A3AA-06A-11D-A196-08.3.bam	b7dc73d7f9335decc5d444aaaa170d96	8d54f40b-818a-47e7-9bb4-56b69102d680	9/22/13	9/22/13
TCGA-EE-A3AB-10A-01D-A198-08	C828.TCGA-EE-A3AB-10A-01D-A198-08.3.bam	ba43d8f27cfa3ac5b50fc97f29d182ab	1441e8b0-17fb-41a7-9b56-28121b3683fc	9/22/13	9/22/13
TCGA-EE-A3AB-06A-11D-A196-08	C828.TCGA-EE-A3AB-06A-11D-A196-08.3.bam	e51c8c4c02b031610c18cd6474983b8a	856fd81e-7792-4d03-a599-2a4c1e922551	9/22/13	9/22/13
TCGA-EE-A3AC-10A-01D-A198-08	C828.TCGA-EE-A3AC-10A-01D-A198-08.3.bam	a1afa0a0f27a6994375459f0d4766764	3efef185-5862-4274-80c9-862c97887278	9/22/13	9/22/13
TCGA-EE-A3AC-06A-11D-A196-08	C828.TCGA-EE-A3AC-06A-11D-A196-08.3.bam	535b0a9f24084a575f469faef6c4a23d	1945737a-7bb6-431e-8876-9f1e0de1e4e1	9/22/13	9/22/13
TCGA-EE-A3AD-10A-01D-A198-08	C828.TCGA-EE-A3AD-10A-01D-A198-08.3.bam	89281436b0a2b88396d55db51b7e87bf	e230b995-caf9-4c43-8b70-79bcf7cc94db	9/22/13	9/22/13
TCGA-EE-A3AD-06A-11D-A196-08	C828.TCGA-EE-A3AD-06A-11D-A196-08.3.bam	13576dec0cae6603595b66c4216965da	34b89f85-58c4-4d76-a273-64e31d044938	9/22/13	9/22/13
TCGA-EE-A3AE-10A-01D-A198-08	C828.TCGA-EE-A3AE-10A-01D-A198-08.3.bam	b1280e963fde69ad658643ad14392e4b	c4971fc6-3935-4800-86bd-3bc5378cb865	9/22/13	9/22/13
TCGA-EE-A3AE-06A-11D-A196-08	C828.TCGA-EE-A3AE-06A-11D-A196-08.3.bam	857aefb61a005d9ad7b57fec031d9604	d371fc8c-a070-4cfc-a7cf-32e45ad80699	9/22/13	9/22/13
TCGA-EE-A3AF-10A-01D-A198-08	C828.TCGA-EE-A3AF-10A-01D-A198-08.3.bam	96e4f2d00bfd5b69a9da7a455e1cbc1c	8d459aa5-c206-402d-bdda-6adfe62a48c5	9/22/13	9/22/13
TCGA-EE-A3AF-06A-11D-A196-08	C828.TCGA-EE-A3AF-06A-11D-A196-08.3.bam	bf40e906a6603d7e4514f01de026250c	25648ad4-0d07-4f3a-9fb3-670899c258a0	9/22/13	9/22/13
TCGA-EE-A3AG-10A-01D-A198-08	C828.TCGA-EE-A3AG-10A-01D-A198-08.3.bam	4d66c3b6b25d8aa8e66c760d3bf3aac3	52f4513a-cf40-4f19-9cd3-67a1a685cb5e	9/22/13	9/22/13
TCGA-EE-A3AG-06A-31D-A196-08	C828.TCGA-EE-A3AG-06A-31D-A196-08.3.bam	3bc7312234477312765107496b4d8e63	4026ccd2-7cf0-4a79-8cd8-70e3fdf5ceb1	9/22/13	9/22/13
TCGA-EE-A3AH-10A-01D-A198-08	C828.TCGA-EE-A3AH-10A-01D-A198-08.2.bam	33f8c90bf6b8340befd7a01ed8d5e419	d876f7c3-6ce7-4704-bfe2-33b06cd08f0f	9/22/13	9/22/13
TCGA-EE-A3AH-06A-11D-A196-08	C828.TCGA-EE-A3AH-06A-11D-A196-08.2.bam	a294e8fb25bad12a73eaea93a344ff51	b6b271df-3449-4e0b-b008-3015afa84ba4	9/22/13	9/22/13
TCGA-EE-A3J3-10A-01D-A20D-08	C828.TCGA-EE-A3J3-10A-01D-A20D-08.1.bam	f135d45ca59abcdbcd642e62adb9ee34	f126e6ba-21b1-4417-b782-9ae4c6ebffa7	9/8/12	5/16/13
TCGA-EE-A3J3-06A-11D-A20D-08	C828.TCGA-EE-A3J3-06A-11D-A20D-08.1.bam	1fb3636d897197c83d2efad47e925f03	8985f0f4-dabe-47c6-bfaf-328d92f99587	9/7/12	5/16/13
TCGA-EE-A3J4-10A-01D-A20D-08	C828.TCGA-EE-A3J4-10A-01D-A20D-08.1.bam	fdd590fac6bd656b6f164f71371047ef	d4be63db-8e09-4660-8072-3e5dfdcd5f19	9/8/12	5/16/13
TCGA-EE-A3J4-06A-11D-A20D-08	C828.TCGA-EE-A3J4-06A-11D-A20D-08.1.bam	1752b946a51a5e0346a4fd94b874187f	01344cac-79d7-48ed-9179-7af7470f9afa	9/7/12	5/16/13
TCGA-EE-A3J5-10A-01D-A20D-08	C828.TCGA-EE-A3J5-10A-01D-A20D-08.1.bam	7120eff3556dc5a2c233c1dbae5b4ca9	72bf0aef-0d5e-4620-9e62-46254c4a7cfc	9/7/12	5/16/13
TCGA-EE-A3J5-06A-11D-A20D-08	C828.TCGA-EE-A3J5-06A-11D-A20D-08.1.bam	d0f418d4b1fdc08d17c26e143b8790b8	be7f8f8c-f54b-442d-badb-66957f1f3c7e	9/7/12	5/16/13
TCGA-EE-A3J7-10A-01D-A20D-08	C828.TCGA-EE-A3J7-10A-01D-A20D-08.1.bam	5267d7cb5b0aae39ec8660ffabdf394b	52d47579-ac92-4dcf-841b-eab7ea6eb91e	9/7/12	5/16/13
TCGA-EE-A3J7-06A-11D-A20D-08	C828.TCGA-EE-A3J7-06A-11D-A20D-08.1.bam	77b3a6f0fb8c0c46b67288cd1d5b5627	416e844c-e217-4439-9cb7-9ccfaee1fef4	9/8/12	5/16/13
TCGA-EE-A3J8-10A-01D-A20D-08	C828.TCGA-EE-A3J8-10A-01D-A20D-08.1.bam	9869809e8ffe14baed33d63dc7185683	62d4fdea-3fc8-4708-9eb7-edbc34ff2319	9/8/12	5/16/13
TCGA-EE-A3J8-06A-11D-A20D-08	C828.TCGA-EE-A3J8-06A-11D-A20D-08.1.bam	f7359d6c32002346f59d4c3e52f07cde	23d3103e-42e1-4733-87f7-c9640eecb865	9/7/12	5/16/13
TCGA-EE-A3JA-10A-01D-A20D-08	C828.TCGA-EE-A3JA-10A-01D-A20D-08.1.bam	e264acf0274ef0874c7e738bb51f7ca6	e7865a3a-eb86-4523-9672-85555cdfc1c0	9/8/12	5/16/13
TCGA-EE-A3JA-06A-11D-A20D-08	C828.TCGA-EE-A3JA-06A-11D-A20D-08.1.bam	c822ae3a8d3db620e377ada0a57b15a4	63932347-c053-48b7-b500-afe094ddfdb4	9/8/12	5/16/13
TCGA-EE-A3JB-10A-01D-A21A-08	C828.TCGA-EE-A3JB-10A-01D-A21A-08.2.bam	14e97593209db89d157b2a42df7c05cc	4bc93b9c-843d-4e76-85f7-e40b02f5c48e	9/25/13	9/25/13
TCGA-EE-A3JB-06A-11D-A21A-08	C828.TCGA-EE-A3JB-06A-11D-A21A-08.2.bam	0541863f0012519434d6fcee76b289fb	1a27460b-3856-4b59-aa57-ff59dbcc2671	9/22/13	9/22/13
TCGA-EE-A3JD-10A-01D-A20D-08	C828.TCGA-EE-A3JD-10A-01D-A20D-08.1.bam	fb23e22f038f0d7c2ed0eea34aa3c85e	45f85341-78be-4312-87a6-7c6de27d4aa4	9/7/12	5/16/13
TCGA-EE-A3JD-06A-11D-A20D-08	C828.TCGA-EE-A3JD-06A-11D-A20D-08.1.bam	1dbbae4cbc1bdcae5cd780e0a3f4b658	5917bc72-49dd-4bef-8c63-d57e6e0ef882	9/7/12	5/16/13
TCGA-EE-A3JE-10A-01D-A20D-08	C828.TCGA-EE-A3JE-10A-01D-A20D-08.1.bam	76a78ecd089accfc832e8550a4a082e8	a8ee89c8-09ec-497c-b3f0-5f1c0e9dcd3d	9/8/12	5/16/13
TCGA-EE-A3JE-06A-11D-A20D-08	C828.TCGA-EE-A3JE-06A-11D-A20D-08.1.bam	41d57b54d1bbbbb065950b84fab7a74a	6cb35854-797f-4976-8526-ea090021a5ce	9/8/12	5/16/13
TCGA-EE-A3JH-10A-01D-A21A-08	C828.TCGA-EE-A3JH-10A-01D-A21A-08.2.bam	0b2346616c2d478ba4eabfe2a34f5a85	8f60168a-59e5-48ef-afb5-281211484692	9/25/13	9/25/13
TCGA-EE-A3JH-06A-11D-A21A-08	C828.TCGA-EE-A3JH-06A-11D-A21A-08.2.bam	1b5b78effb6bf0207493e7088020584f	09bfabd9-eb9c-45eb-8629-5290df0090af	9/22/13	9/22/13
TCGA-EE-A3JI-10A-01D-A21A-08	C828.TCGA-EE-A3JI-10A-01D-A21A-08.2.bam	b1ffcaceb75fc0220c478683ad0a023a	7007236e-9ec5-4941-81b4-6a6f57631521	9/23/13	9/24/13
TCGA-EE-A3JI-06A-11D-A21A-08	C828.TCGA-EE-A3JI-06A-11D-A21A-08.2.bam	7ac2c5aa73a558c4a8402b5c21799da2	d5480948-3a8e-428d-add9-88084ddc9140	9/22/13	9/22/13
TCGA-ER-A193-10A-01D-A199-08	C828.TCGA-ER-A193-10A-01D-A199-08.2.bam	abe68dca926a0b8dc253218046227afb	2e764666-45c9-46c0-816a-175f02be1ff5	9/22/13	9/22/13
TCGA-ER-A193-06A-12D-A197-08	C828.TCGA-ER-A193-06A-12D-A197-08.2.bam	f5bce847989b6bf6a63080650ab768d3	8c80911d-a3e7-4877-bcdf-e7d654351e0d	9/22/13	9/22/13
TCGA-ER-A194-10A-01D-A199-08	C828.TCGA-ER-A194-10A-01D-A199-08.2.bam	99a560dab8980a45131bf16146cbe419	cbdcc905-432a-4a04-a496-e837aea51f0a	9/22/13	9/22/13
TCGA-ER-A194-01A-11D-A197-08	C828.TCGA-ER-A194-01A-11D-A197-08.2.bam	2353081d863ba7653918effcab24d4f0	5e3b9c86-c828-4fb1-a7e3-779aceb5e257	9/22/13	9/22/13
TCGA-ER-A195-10A-01D-A198-08	C828.TCGA-ER-A195-10A-01D-A198-08.3.bam	fbc4ebfcbdb02bdfa330e928e53d1e4e	2a7e39b6-06c6-498e-bb0a-d0590df6397e	9/22/13	9/22/13
TCGA-ER-A195-06A-11D-A196-08	C828.TCGA-ER-A195-06A-11D-A196-08.3.bam	856d7943df794e3d4f3b0850a38c9ab4	28faaaeb-6e2a-4362-9b52-0fac6891df8f	9/22/13	9/22/13
TCGA-ER-A196-10A-01D-A199-08	C828.TCGA-ER-A196-10A-01D-A199-08.3.bam	17e6ff3437d17080828f803b181e8518	bcda4eda-836b-497b-b964-2101c4289207	9/23/13	9/23/13
TCGA-ER-A196-01A-11D-A197-08	C828.TCGA-ER-A196-01A-11D-A197-08.3.bam	f0df6fbec20dbd0111a63fa70d68a559	71b10b7c-5768-4a6a-a169-e6a9a633cc58	9/22/13	9/22/13
TCGA-ER-A197-10A-01D-A199-08	C828.TCGA-ER-A197-10A-01D-A199-08.2.bam	e118de2d2a23b32069a02159768cb59b	3d882e23-84f4-4547-b22b-81b39b42da3f	9/22/13	9/22/13
TCGA-ER-A197-06A-32D-A197-08	C828.TCGA-ER-A197-06A-32D-A197-08.2.bam	62e66fbbdf7e602b70b8ad51c3f1d507	bd8b05ac-0c55-4bf7-9df0-f2e2360c6234	9/22/13	9/22/13
TCGA-ER-A198-10A-01D-A198-08	C828.TCGA-ER-A198-10A-01D-A198-08.3.bam	2f04af86a699f3f79192c91a1f545d64	05dc04e7-4f8a-4d62-864a-5b86e776d9b1	9/22/13	9/22/13
TCGA-ER-A198-06A-11D-A196-08	C828.TCGA-ER-A198-06A-11D-A196-08.3.bam	09f3362d9df3f4ef952a1b172c4e5265	7a2b9a34-c5fa-41b8-b4c4-5d3df2f91f07	9/22/13	9/22/13
TCGA-ER-A199-10A-01D-A199-08	C828.TCGA-ER-A199-10A-01D-A199-08.2.bam	ca095b50aad06239e802337b0fd00dbe	7a0741e9-79dd-4ca5-8c3b-83002f209018	9/22/13	9/22/13
TCGA-ER-A199-06A-11D-A197-08	C828.TCGA-ER-A199-06A-11D-A197-08.2.bam	ef964afdf3159c2ef64d47736e883434	4b28b6c3-b7e5-4c2a-8cb0-68ab76cf60fb	9/22/13	9/22/13
TCGA-ER-A19A-10A-01D-A199-08	C828.TCGA-ER-A19A-10A-01D-A199-08.2.bam	988010dc368fbf61e6f4a404ca8de0b7	b39f5c36-3e98-4492-9af3-8bf9aac966e6	9/22/13	9/22/13
TCGA-ER-A19A-06A-21D-A197-08	C828.TCGA-ER-A19A-06A-21D-A197-08.2.bam	ae7878fdd46dcf0aace6203d37bc0a00	73f604b5-a309-431b-8417-c68d01dfd73a	9/22/13	9/22/13
TCGA-ER-A19B-10A-01D-A198-08	C828.TCGA-ER-A19B-10A-01D-A198-08.3.bam	94534e7fd0ebcd5894213b937559bdc6	0556cce9-7cb2-4bff-81a4-06787ded2720	9/22/13	9/22/13
TCGA-ER-A19B-06A-11D-A196-08	C828.TCGA-ER-A19B-06A-11D-A196-08.3.bam	e1e6965c73d00ba8f09e764ef240a686	0090ffdc-d7e8-4397-bd9d-6a17b7a94a69	9/22/13	9/22/13
TCGA-ER-A19C-10A-01D-A198-08	C828.TCGA-ER-A19C-10A-01D-A198-08.2.bam	18c74f2152de6f352837c5812b6828a3	27d3e5af-f4e6-4444-90a3-ae4bff99cbab	9/22/13	9/22/13
TCGA-ER-A19C-06A-11D-A196-08	C828.TCGA-ER-A19C-06A-11D-A196-08.2.bam	c798b7aa117527aa09d1e7b21dba40ad	9282d29b-18a4-402b-ba36-2e489771722e	9/22/13	9/22/13
TCGA-ER-A19D-10A-01D-A199-08	C828.TCGA-ER-A19D-10A-01D-A199-08.3.bam	4870a84a6a2eccb95ca277fc3d17d612	f1db71f4-2809-4070-8d6d-1c52fb6ad667	9/22/13	9/22/13
TCGA-ER-A19D-06A-11D-A197-08	C828.TCGA-ER-A19D-06A-11D-A197-08.3.bam	d084ee3dae0f940a7c6a96ee27b0ac29	5b8a7d13-cdbd-49a7-825d-72eb49035dce	9/22/13	9/22/13
TCGA-ER-A19E-10A-01D-A199-08	C828.TCGA-ER-A19E-10A-01D-A199-08.2.bam	2c6d280e05cfb105808ace05ec59656b	af7571e0-6f6b-45ba-910b-1324d431ff34	9/22/13	9/22/13
TCGA-ER-A19E-06A-11D-A197-08	C828.TCGA-ER-A19E-06A-11D-A197-08.2.bam	e7e663409917b19244ffd6ea46af20ca	91f9937c-f25b-450b-8f09-489e421a071b	9/22/13	9/22/13
TCGA-ER-A19F-10A-01D-A198-08	C828.TCGA-ER-A19F-10A-01D-A198-08.2.bam	c95fc0556fe3538d1fe74283da4051f3	9c5be259-ef2b-4806-84aa-dc8c37a32c76	9/22/13	9/22/13
TCGA-ER-A19F-06A-11D-A196-08	C828.TCGA-ER-A19F-06A-11D-A196-08.2.bam	393c06b00c05468a904775bb224cb0cf	3ce55965-63d3-41fb-bc3b-8e063e60986a	9/22/13	9/22/13
TCGA-ER-A19G-10A-01D-A198-08	C828.TCGA-ER-A19G-10A-01D-A198-08.3.bam	2fd7c27184e5a0814b53b829eb401e1d	8b54f09e-a8ef-4bde-b20e-ed90ab61b1c1	9/22/13	9/22/13
TCGA-ER-A19G-06A-11D-A196-08	C828.TCGA-ER-A19G-06A-11D-A196-08.3.bam	5f60bd6e81aff2a6e3626c65e684eeda	87eb7e44-9704-468b-9662-780949b5559b	9/22/13	9/22/13
TCGA-ER-A19H-10A-01D-A198-08	C828.TCGA-ER-A19H-10A-01D-A198-08.3.bam	62e6ecf20bb549d7a24d764c740a9c37	3719aae9-d576-4974-ac10-930b71421401	9/22/13	9/22/13
TCGA-ER-A19H-06A-12D-A196-08	C828.TCGA-ER-A19H-06A-12D-A196-08.3.bam	fa94de5d188d3a7c3772a5e03dab0419	d4ed0f1a-fdf5-41cc-94b1-39a29ca13ab2	9/22/13	9/22/13
TCGA-ER-A19J-10A-01D-A198-08	C828.TCGA-ER-A19J-10A-01D-A198-08.2.bam	002b2d406b0839f43d28cd2920b33749	a32705bc-9c8f-482a-a0cb-6c16f8db3137	9/22/13	9/22/13
TCGA-ER-A19J-06A-11D-A196-08	C828.TCGA-ER-A19J-06A-11D-A196-08.2.bam	a291bc9a132ecfcced002efc3a1ed72d	90d05640-d96d-4c34-969c-59964a960534	9/22/13	9/22/13
TCGA-ER-A19K-10A-01D-A199-08	C828.TCGA-ER-A19K-10A-01D-A199-08.2.bam	b8d20ed618498390ceaa7fc04b6b9f6a	8d4c1bb9-f314-4915-9491-105c3979b880	9/22/13	9/22/13
TCGA-ER-A19K-01A-21D-A197-08	C828.TCGA-ER-A19K-01A-21D-A197-08.2.bam	c0ed654ffe7a217ef592a501b5707251	03533527-018f-476d-ab32-eb14b4029434	9/22/13	9/22/13
TCGA-ER-A19L-10A-01D-A199-08	C828.TCGA-ER-A19L-10A-01D-A199-08.3.bam	33de77ab350dc5df595c75afbe4360c0	ebe9b94a-dcd7-4461-9716-26bfa41acf7c	9/22/13	9/22/13
TCGA-ER-A19L-06A-12D-A197-08	C828.TCGA-ER-A19L-06A-12D-A197-08.3.bam	3a9769f6330fbd288250c3cdcf0865e6	5c78a1ac-abe2-46a5-b47f-273a8e292c53	9/22/13	9/22/13
TCGA-ER-A19M-10A-01D-A23B-08	C828.TCGA-ER-A19M-10A-01D-A23B-08.1.bam	04e5e6395ac84674453932f5026212df	662c7391-9a08-4272-adf2-8cb01b13c719	12/26/12	5/16/13
TCGA-ER-A19M-06A-61D-A23B-08	C828.TCGA-ER-A19M-06A-61D-A23B-08.1.bam	f93568db4505edb11bc489e44c81cb1e	0f7a839a-2b0c-4316-8f9c-2b1462d872b4	12/26/12	5/16/13
TCGA-ER-A19N-10A-01D-A199-08	C828.TCGA-ER-A19N-10A-01D-A199-08.3.bam	c0d3e2359f3666630ab7b881a166094d	1511d1d4-51dc-4aa4-ac87-49171a551a5b	9/22/13	9/22/13
